,Datetime,Open,High,Low,Close,Adj Close,Volume,buy_0.01,sell_0.01,returns_0.01,buy_0.03,sell_0.03,returns_0.03,buy_0.05,sell_0.05,returns_0.05,buy_0.1,sell_0.1,returns_0.1,dodreturn,returns
457,2021-04-01 13:30:00,667.4349975585938,671.8499755859375,666.530029296875,669.4550170898438,669.4550170898438,3031810,0,0,1.2377556625292991,0,0,1.1692947085873502,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0027786722165141775,1.0021583907795606
458,2021-04-01 14:30:00,669.5,670.469970703125,661.510009765625,663.0499877929688,663.0499877929688,3497333,0,0,1.2377556625292991,0,0,1.1692947085873502,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.009567527516214591,0.9925702128001718
459,2021-04-01 15:30:00,663.1400146484375,664.0,659.4199829101562,661.3300170898438,661.3300170898438,3056398,0,0,1.2377556625292991,1,0,1.1692947085873502,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0025940287079261326,0.9899954571735358
460,2021-04-05 09:30:00,707.7100219726562,708.1599731445312,689.5706176757812,699.9262084960938,699.9262084960938,14413253,0,1,1.2976897237875686,0,1,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.05836146917403062,1.0477730465297994
461,2021-04-05 10:30:00,699.97998046875,701.5999755859375,691.1099853515625,696.725830078125,696.725830078125,5483804,0,0,1.2976897237875686,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.004572451180025472,1.0429821554267953
462,2021-04-05 11:30:00,696.7999267578125,700.1500244140625,691.3599853515625,692.1218872070312,692.1218872070312,3948554,1,0,1.2976897237875686,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.006607969264721403,1.0360901614000821
463,2021-04-05 12:30:00,692.260009765625,693.3699951171875,684.7000122070312,692.505615234375,692.505615234375,3881513,0,0,1.2976897237875686,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0005544226160687504,1.0366645932178487
464,2021-04-05 13:30:00,692.4500122070312,701.4000244140625,689.989990234375,699.1599731445312,699.1599731445312,4602301,0,1,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.009609103180923784,1.0466260102580893
465,2021-04-05 14:30:00,699.135009765625,705.25,698.5017700195312,699.8800048828125,699.8800048828125,4628272,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0010298526316414591,1.047703880809098
466,2021-04-05 15:30:00,700.0,700.0,690.1309814453125,690.97998046875,690.97998046875,3515645,1,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.012716500474324488,1.0343807539118375
467,2021-04-06 09:30:00,690.2999877929688,692.7999877929688,681.3699951171875,687.9199829101562,687.9199829101562,8389244,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.004428489457130036,1.0298000096484807
468,2021-04-06 10:30:00,688.1287841796875,695.6749877929688,686.0999755859375,694.4628295898438,694.4628295898438,4942757,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.009511057742513707,1.0395944970034885
469,2021-04-06 11:30:00,694.4000244140625,695.7777099609375,686.68017578125,686.958984375,686.958984375,2937796,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.010805251044574415,1.0283614174788078
470,2021-04-06 12:30:00,686.7999877929688,690.7199096679688,684.4600219726562,685.47998046875,685.47998046875,2427564,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0021529726517742764,1.0261473834708361
471,2021-04-06 13:30:00,685.2999877929688,694.5499877929688,685.0499877929688,691.3099975585938,691.3099975585938,3077719,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.008505014378183517,1.034874781721391
472,2021-04-06 14:30:00,691.344970703125,696.5499877929688,690.3099975585938,692.2999877929688,692.2999877929688,3760033,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0014320496417976614,1.0363567737818606
473,2021-04-06 15:30:00,692.47998046875,692.905029296875,689.0999755859375,691.6300048828125,691.6300048828125,1940941,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0009677638624436824,1.0353538251475958
474,2021-04-07 09:30:00,687.0,691.3800048828125,682.5,689.6900024414062,689.6900024414062,6043200,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.002804971484334229,1.0324496871918605
475,2021-04-07 10:30:00,689.75,691.1900024414062,684.219970703125,684.280029296875,684.280029296875,3376682,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.007844064906524228,1.0243510848328068
476,2021-04-07 11:30:00,684.3599853515625,686.22998046875,676.2100219726562,676.9749755859375,676.9749755859375,3959941,0,0,1.3108857402191303,1,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.010675532527880005,1.013415591506705
477,2021-04-07 12:30:00,676.75,679.8599853515625,674.0,678.0715942382812,678.0715942382812,3111786,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0016198806335412375,1.0150572037971153
478,2021-04-07 13:30:00,677.8900146484375,682.0399780273438,674.3200073242188,676.436279296875,676.436279296875,3390397,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0024117142722123175,1.0126091758516058
479,2021-04-07 14:30:00,676.52001953125,677.2899780273438,667.8400268554688,669.4299926757812,669.4299926757812,3594098,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.010357644667397858,1.0021209298211884
480,2021-04-07 15:30:00,669.260009765625,671.77001953125,668.52001953125,671.030029296875,671.030029296875,2150139,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0023901477952881223,1.0045161469522126
481,2021-04-08 09:30:00,677.3800048828125,687.27001953125,671.6900024414062,685.9199829101562,685.9199829101562,7879017,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.02218969787221492,1.0268060567608437
482,2021-04-08 10:30:00,686.0999755859375,689.5499267578125,681.510009765625,684.5800170898438,684.5800170898438,4366555,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0019535308107331284,1.024800159492314
483,2021-04-08 11:30:00,684.5999755859375,688.7346801757812,683.7999877929688,687.5361938476562,687.5361938476562,2457021,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.004318234076389205,1.0292254864625228
484,2021-04-08 12:30:00,687.5700073242188,688.0,681.1400146484375,681.6434936523438,681.6434936523438,2110895,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.008570749071892814,1.0204042530796558
485,2021-04-08 13:30:00,681.780029296875,683.8800048828125,679.2777709960938,681.9550170898438,681.9550170898438,2052268,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.00045701813396736846,1.0208705963272906
486,2021-04-08 14:30:00,681.9000244140625,685.8900146484375,680.6909790039062,682.260009765625,682.260009765625,2121282,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0004472328352136401,1.0213271631784724
487,2021-04-08 15:30:00,682.2999877929688,684.5,681.2000122070312,683.780029296875,683.780029296875,1649242,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.002227918256226369,1.0236025966108977
488,2021-04-09 09:30:00,677.77001953125,680.969970703125,673.5900268554688,677.2490234375,677.2490234375,5455120,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.009551325835138513,1.0138258346849731
489,2021-04-09 10:30:00,677.25,677.739990234375,671.0900268554688,671.4158935546875,671.4158935546875,3704184,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0086129764399,1.0050937766566694
490,2021-04-09 11:30:00,671.260009765625,677.6799926757812,669.4299926757812,676.5499877929688,676.5499877929688,3451802,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.007646667717530198,1.0127793947917205
491,2021-04-09 12:30:00,676.4000244140625,678.8599853515625,674.2506103515625,678.2550048828125,678.2550048828125,2062198,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0025201642459646845,1.0153317652115244
492,2021-04-09 13:30:00,678.1099853515625,678.489990234375,671.5133056640625,672.2484741210938,672.2484741210938,2225426,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.008855859106792097,1.0063401301521606
493,2021-04-09 14:30:00,672.239990234375,675.1434936523438,671.0999755859375,674.3499755859375,674.3499755859375,1998148,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.003126078445311986,1.0094860283416818
494,2021-04-09 15:30:00,674.4500122070312,677.489990234375,674.3881225585938,677.02001953125,677.02001953125,1859831,0,0,1.3108857402191303,0,0,1.237536465677928,0,0,1.1281800327471787,0,0,1.1096084349551258,0.003959433590833283,1.0134830212317747
495,2021-04-12 09:30:00,685.0800170898438,704.7999877929688,682.7600708007812,700.4349975585938,700.4349975585938,10379630,0,1,1.3288232310682808,0,1,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.03458535545751751,1.0485346917712344
496,2021-04-12 10:30:00,700.5700073242188,702.5599975585938,696.0631103515625,698.7860107421875,698.7860107421875,4455690,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.002354232472897344,1.0460661973509071
497,2021-04-12 11:30:00,698.8800048828125,700.97998046875,693.25,699.8400268554688,699.8400268554688,3134506,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0015083531969419806,1.0476440346438942
498,2021-04-12 12:30:00,699.7999877929688,702.7899780273438,698.2000122070312,701.5700073242188,701.5700073242188,2899146,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.002471965595513659,1.050233774653879
499,2021-04-12 13:30:00,701.77001953125,701.8757934570312,697.47998046875,698.5100708007812,698.5100708007812,2136182,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.004361555499084235,1.0456531217587135
500,2021-04-12 14:30:00,698.5,703.77001953125,696.6842041015625,702.2750244140625,702.2750244140625,3132698,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0053899775689203455,1.0512891686298644
501,2021-04-12 15:30:00,702.277099609375,704.0,701.0,701.6300048828125,701.6300048828125,1972800,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0009184714091009516,1.0503235895857803
502,2021-04-13 09:30:00,711.5700073242188,731.989990234375,711.2000122070312,731.864990234375,731.864990234375,10574253,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.043092491970340374,1.0955846504362647
503,2021-04-13 10:30:00,731.8933715820312,741.489990234375,731.780029296875,735.5194702148438,735.5194702148438,7063173,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.004993379966568012,1.1010553208814327
504,2021-04-13 11:30:00,735.5789794921875,744.5,734.2999877929688,742.375,742.375,4636318,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.009320663915468819,1.1113178874797072
505,2021-04-13 12:30:00,742.4400024414062,747.0,738.3599853515625,745.9299926757812,745.9299926757812,4561790,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.004788675097870065,1.1166396277732988
506,2021-04-13 13:30:00,746.0,757.0,744.0499877929688,757.0,757.0,6029426,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.01484054459924411,1.1332111679705519
507,2021-04-13 14:30:00,756.9500122070312,762.5391235351562,753.8099975585938,761.4190063476562,761.4190063476562,6436165,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.005837524897828628,1.1398263163780775
508,2021-04-13 15:30:00,761.493408203125,763.0,756.5,762.3499755859375,762.3499755859375,3964331,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.001222676647838039,1.1412199553977043
509,2021-04-14 09:30:00,766.5499877929688,780.7899780273438,750.6300048828125,753.27001953125,753.27001953125,16365316,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.011910482515210541,1.1276274750729305
510,2021-04-14 10:30:00,753.3347778320312,760.4719848632812,742.17041015625,747.4500122070312,747.4500122070312,9118128,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.007726322797023677,1.1189150612057241
511,2021-04-14 11:30:00,747.3200073242188,759.6500244140625,744.27001953125,756.0900268554688,756.0900268554688,5804242,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.011559321034627645,1.1318489596086811
512,2021-04-14 12:30:00,755.9400024414062,763.6199951171875,750.0999755859375,750.3150024414062,750.3150024414062,4680700,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.007638011624198304,1.1232038840983534
513,2021-04-14 13:30:00,750.1099853515625,752.6900024414062,740.260009765625,747.36376953125,747.36376953125,4182428,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.003933325204152127,1.1187859579516277
514,2021-04-14 14:30:00,747.0601196289062,749.0,733.7266845703125,738.9000244140625,738.9000244140625,4432408,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.011324799866196389,1.1061159308847148
515,2021-04-14 15:30:00,738.8400268554688,739.6044921875,728.030029296875,732.989990234375,732.989990234375,3138093,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.00799842195752265,1.0972687489355608
516,2021-04-15 09:30:00,743.0999755859375,743.6900024414062,721.3099975585938,732.7949829101562,732.7949829101562,9550839,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.000266043638817437,1.0969768275648333
517,2021-04-15 10:30:00,732.7501220703125,739.7999877929688,729.2138061523438,729.5399780273438,729.5399780273438,5261763,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.004441903886794996,1.092104161930749
518,2021-04-15 11:30:00,729.8336791992188,731.6893920898438,725.5,729.8800048828125,729.8800048828125,2737300,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0004660839237189407,1.0926131741236516
519,2021-04-15 12:30:00,729.8300170898438,732.9525756835938,724.1450805664062,727.6749877929688,727.6749877929688,2009409,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0030210679496526227,1.0893123154819384
520,2021-04-15 13:30:00,727.6599731445312,737.25,727.530029296875,735.7249755859375,735.7249755859375,2803288,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.011062614392428616,1.1013629575810386
521,2021-04-15 14:30:00,735.8699951171875,738.6900024414062,731.75,733.1663818359375,733.1663818359375,2833853,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0034776497127371186,1.0975328030079876
522,2021-04-15 15:30:00,733.135009765625,738.8800048828125,733.135009765625,738.8499755859375,738.8499755859375,1935857,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.007752119970050542,1.1060410089679713
523,2021-04-16 09:30:00,731.8598022460938,734.3499755859375,724.5999755859375,730.6300048828125,730.6300048828125,7454351,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.011125358292942034,1.0937359064565155
524,2021-04-16 10:30:00,730.8400268554688,735.4099731445312,728.4299926757812,732.530029296875,732.530029296875,3749264,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0026005288605239762,1.096580198247047
525,2021-04-16 11:30:00,732.5599975585938,737.7581176757812,730.1300048828125,736.9199829101562,736.9199829101562,2169851,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.005992865053593643,1.1031518553955846
526,2021-04-16 12:30:00,737.0880126953125,749.4099731445312,735.8900146484375,745.0499877929688,745.0499877929688,5330942,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.011032412027567107,1.1153222811932837
527,2021-04-16 13:30:00,744.9400024414062,745.1589965820312,736.5999755859375,739.80810546875,739.80810546875,3540018,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.007035611583253054,1.10747530683266
528,2021-04-16 14:30:00,739.9000244140625,742.9299926757812,736.75,737.3300170898438,737.3300170898438,2926101,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0033496366971217384,1.103765666903737
529,2021-04-16 15:30:00,737.3499755859375,740.0999755859375,736.8800048828125,739.780029296875,739.780029296875,2125322,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0033228163105323283,1.1074332774647304
530,2021-04-19 09:30:00,719.5999755859375,725.4000244140625,691.8001098632812,700.389892578125,700.389892578125,14893279,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.053245742192024825,1.0484671706779742
531,2021-04-19 10:30:00,700.3900146484375,716.7000122070312,696.489990234375,713.3505249023438,713.3505249023438,7933933,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.018504882011519008,1.0678689319643213
532,2021-04-19 11:30:00,713.39501953125,718.8900146484375,708.2100219726562,714.719970703125,714.719970703125,4687399,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0019197375665613858,1.069918960069177
533,2021-04-19 12:30:00,714.8800048828125,716.0,710.2000122070312,712.75,712.75,2487927,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.002756283277193128,1.0669699603315865
534,2021-04-19 13:30:00,712.7999877929688,716.47998046875,709.47998046875,710.6300048828125,710.6300048828125,2627518,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0029743880984741677,1.063796377580147
535,2021-04-19 14:30:00,710.6475219726562,713.6500244140625,706.6699829101562,712.280029296875,712.280029296875,3560101,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.002321917738802304,1.0662664252597238
536,2021-04-19 15:30:00,712.3001098632812,715.0,709.989990234375,714.77001953125,714.77001953125,2150558,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0034958023978757247,1.0699938819859212
537,2021-04-20 09:30:00,719.0,737.25,718.1900024414062,733.0999755859375,733.0999755859375,10822995,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.025644550769922336,1.0974333944160155
538,2021-04-20 10:30:00,733.030029296875,734.0,713.6909790039062,716.4600219726562,716.4600219726562,7675923,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.02269806870472424,1.072523775830702
539,2021-04-20 11:30:00,716.3447875976562,723.409423828125,711.47998046875,718.9400024414062,718.9400024414062,4967572,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0034614359387725724,1.0762362481735506
540,2021-04-20 12:30:00,718.97998046875,720.0,710.6849975585938,714.2000122070312,714.2000122070312,3897504,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.00659302614721502,1.0691405944487617
541,2021-04-20 13:30:00,714.27001953125,719.6500244140625,713.219970703125,716.27001953125,716.27001953125,3006049,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0028983580073347337,1.0722393466516489
542,2021-04-20 14:30:00,716.3049926757812,721.8200073242188,714.9199829101562,720.4071044921875,720.4071044921875,2656957,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.005775873411042687,1.0784324653842479
543,2021-04-20 15:30:00,720.510009765625,721.6300048828125,717.7103881835938,718.7899780273438,718.7899780273438,1715451,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0022447397516764944,1.0760116651597014
544,2021-04-21 09:30:00,704.77001953125,713.5,698.0,712.8800048828125,712.8800048828125,7039463,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.008222114004358572,1.0671645745787386
545,2021-04-21 10:30:00,712.7000122070312,726.2000122070312,711.2000122070312,723.0,723.0,5013884,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.014195930658555955,1.0823139688807257
546,2021-04-21 11:30:00,723.0700073242188,731.4400024414062,721.2100219726562,728.6599731445312,728.6599731445312,4047710,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.007828455248314325,1.0907868153507339
547,2021-04-21 12:30:00,728.9400024414062,730.5,722.77001953125,723.5399780273438,723.5399780273438,3324247,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.007026590324554438,1.0831223032678388
548,2021-04-21 13:30:00,723.5449829101562,730.2899780273438,723.0599975585938,730.1099853515625,730.1099853515625,2395229,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.009080365320146111,1.0929574494679088
549,2021-04-21 14:30:00,730.1473999023438,739.0800170898438,728.1300048828125,738.5499877929688,738.5499877929688,3890271,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.011559905508403912,1.105591934308464
550,2021-04-21 15:30:00,738.6900024414062,744.8400268554688,738.2078247070312,743.9099731445312,743.9099731445312,2959894,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.007257444235534871,1.1136157061189647
551,2021-04-22 09:30:00,745.0,753.77001953125,737.6400146484375,742.5150146484375,742.5150146484375,9530093,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0018751711180819974,1.1115274861102078
552,2021-04-22 10:30:00,742.52001953125,746.2100219726562,735.219970703125,738.3699951171875,738.3699951171875,4537498,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.005582405001214097,1.1053224895127591
553,2021-04-22 11:30:00,738.2174072265625,740.0499877929688,733.2999877929688,739.5899047851562,739.5899047851562,3306269,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0016521658193533462,1.1071486655492946
554,2021-04-22 12:30:00,739.5599975585938,745.77001953125,725.0,734.72998046875,734.72998046875,6208758,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.006571106886346767,1.099873473328894
555,2021-04-22 13:30:00,734.6312866210938,734.6312866210938,718.0399780273438,726.5599975585938,726.5599975585938,5526438,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.01111970809322882,1.087643201365991
556,2021-04-22 14:30:00,726.4901123046875,729.4000244140625,719.0700073242188,720.0385131835938,720.0385131835938,3580296,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.008975837366375305,1.077880692877886
557,2021-04-22 15:30:00,720.02001953125,723.3657836914062,718.0599975585938,719.780029296875,719.780029296875,2132302,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0003589861958576135,1.0774937485883613
558,2021-04-23 09:30:00,719.7999877929688,732.3892211914062,715.4600219726562,731.0,731.0,7914524,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.015588055025762992,1.0942897804312723
559,2021-04-23 10:30:00,731.0999755859375,736.5599975585938,726.5999755859375,734.35498046875,734.35498046875,4425931,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.004589576564637543,1.099312107162462
560,2021-04-23 11:30:00,734.344970703125,737.3599853515625,730.418701171875,731.364990234375,731.364990234375,3163192,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.004071587057891901,1.0948361622143554
561,2021-04-23 12:30:00,731.4099731445312,735.530029296875,731.0700073242188,733.0599975585938,733.0599975585938,1871229,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.002317594288558489,1.0973735482508107
562,2021-04-23 13:30:00,733.02001953125,733.6400146484375,724.22998046875,726.844970703125,726.844970703125,2364209,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-0.0084781967044546,1.088069799450475
563,2021-04-23 14:30:00,726.8726196289062,729.8900146484375,721.6699829101562,729.4481201171875,729.4481201171875,3760108,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0035814369211970565,1.0919666528030665
564,2021-04-23 15:30:00,729.3499755859375,731.1995239257812,727.0,729.4000244140625,729.4000244140625,2742506,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,-6.593437120283596e-05,1.0918946546684394
565,2021-04-26 09:30:00,741.0,749.2999877929688,732.6052856445312,738.34521484375,738.34521484375,9027486,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.012263764916752296,1.1052853940271516
566,2021-04-26 10:30:00,738.280029296875,740.7999267578125,736.0,739.125,739.125,3933484,0,0,1.3288232310682808,0,0,1.280422294140995,0,0,1.1281800327471787,0,0,1.1096084349551258,0.0010561254282863697,1.1064527140372973
